text,label
"Turkcell Superonline; 5466** no'lu abonesiyim. Ankara'dan Afyon Bolvadin ilçesine internet nakil başvurusunda bulundum. 7 iş günü içerisinde yapılacağını söylediler. Telekom ekipleri geldi ve altyapıyı kontrol ettiler ve sorun olmadığını bildirdiler. Superonline'dan mesaj geldi 48 saat içerisinde modem getirilip bağlantım yapılacaktı. Bir hafta bekledim ne gelen oldu ne giden, daha sonra aradım ve bayinin suçu oldugunu söylediler. 0850 201 3232 no'lu numaraya ulaşmamı istediler, onlar da bekle dediler, 3 hafta kadar bekledim. İptal istedim, iptal işlemini başlatalı 5 gün oldu. Buraya başka bir internet bağlatamıyormuşum. Mecburen tekrar bağlantı istedim ama iptal işlemi bile sonuçlanmamış. Yazıktır ya.",Fatura ve Ödeme Şikayetleri
"04.10.2017 tarihinde kartal türk telekom ana bayisinden internet ve modem talebinde bulunduk ama internet bağlandı bayide modem olmadığı ve iki gün sonra geleceği söylendi ama iki gün önce şubeye gittiğimizde henüz gelmedi nezaman geleceği de belli değil diye söylendi bir de on gündür internet faturası işleniyor ama modem olmadığından hiç bir işlem yapamıyoz, şubeye gittiğimizde irtibat sağlamak için telefon numarası istedik vermedikleri gibi bir de memurlar iş esnasında telefonla konuşamayacaklarını söylediler.",Müşteri Hizmetleri Şikayetleri
"Türk Telekom müşterisiyim fakat cezamı ödemeyi göze alarak iptal talebınde bulundum. Telekom'a giderek cihazlarımı teslim ettim. Daha uygun olduğunu düşündüğüm başka bir firmayı bağlattım. Telekom müşteri temsilcisi tarafından aranarak kesin iptalimin yapıldığı bilgisinin de verilmesinin ardından 2 gün sonra tekrar arandım. Bana çıkarılan cihaz teslimatımın da yapılmasından dolayı düştüğünü tahmin ettiğim 600 küsürluk bir ceza bedelini telafuz eden temsilci başka kampanyalar önerdi. Kabul etmediğimi ısrarla söylememe rağmen mağdur olmamam için, bu cezanın tarafıma haklı görülüp ödenebileceği ihtimali olmasından dolayı şikayet kaydı alıp şimdilik iptalimi yapmamamı istediler. Olumsuz sonuçlanırsa zaten yine ödersiniz olumlu olursa ceza ödemek zorunda kalmazsınız dendi. Şuan tekrar iptal istiyorum.Fakat eski ceza miktarım talep ediliyor. Yeniden olmayan cihazlarımla harcadığım internet parası isteniyor. Çözülmezse hukuki işlem başlatacağım",Fatura ve Ödeme Şikayetleri
10 yıllık hattım 1 ay önce durduk yere iptal edildi. Müşteri hizmetleri bilgi vermiyor iptal yetkisini kanıtlayamıyor. Banka işlemlerim ve işim aksadı. Tüketici Hakları'na başvuracağım!,Müşteri Hizmetleri Şikayetleri
"Bu firma kadar beceriksiz ve d..andırıcı bir firma görmedim. Tivibu üyesi olalı iki ay oldu ama şimdiden canımdan bezdim. Tivibu uydu müşterisiyim ve uyduda durdur izle geri al izle özelliği yok şaka gibi ve ben bunu iş işten geçtikten sonra öğrendim. 24 ay sözleşmeli olduğum için iptal de ettiremiyorum. TTnet'in internetine bağlanırsam bu özelllikten faydalanabilecekmişim ama onun için de uydu aboneliğimi iptal ettirip tekrar adsl abonesi olmam gerekiyormuş tabi bunun için yine 130 tl cayma bedelini benden alıcaklar resmen saçmalık, beceriksizlikte son nokta, tavsiyem sakın tivibu'ya yada ttnet'e bulaşmayın yakınından bile geçmeyin.",Abonelik ve İşlem Şikayetleri
"4. 19.06.2016 Megaüçlü tarifemin 22.06.2016 saat 11:39'da yenileneceğine dair sms aldım. 22.06.2016 11:30 civarı vodafone yanımda uygulamasıyla kalan kullanım haklarımı sorguladığımda 1.2 gb internet kullanım hakkım vardı, akabinde internette bir iki işlem yaptıktan sonra saat 11:35'te bir sms aldım; ""günlük 11 tl kullanım limitine ulaştığınız için bugün 23:59:59'a kadar yapacağınız standart internet tarifesi kullanımarı için ücretlendirilmeyeceksiniz"" şeklinde. Mevcut paketim dahilinde kullanım hakkımda 1.2 gb internetim varken ve paketimi 11:39'a kadar kullanım hakkım varken tl bakiyemden 11 tl eksildiğini gördüm. İnternet kullanım hakkımda 1.2 gb internetim varken kesilen 11 tl'lik bakiyenin hattıma iadesini istiyorum. Konuyla ilgili çağrı merkezinden çözüm alamadım.",Müşteri Hizmetleri Şikayetleri
Sözleşme imzaladıktan sonra hata kendilerinde olsa bile kullanamadığınız internetin parasını almaya devam eden bir kurum. Yasal kabadayılar. 17 eylül 2017'de Vodafone müşteri hizmetlerini arayarak açtırdığım arıza kaydına (internete erişim sağlayamama - internet sayfası açılmaması - çift IP alma sorunları) istinaden 2 hafta boyunca internetimi kullanamadım. 17 eylülden sonra da yaklaşık 4-5 kez müşteri hizmetlerini arayıp arızamın devam ettiğini bildirmeme rağmen her seferinde iç tesisat kaynaklı denildi. 1 ekim tarihi itibariyle tekrar internete bağlantım sağlandı ve arızanın iç tesisat kaynaklı olmadığı anlaşıldı. Mevcut dönemdeki faturamdan kullanamadığım 2 haftalık sürecin düşülmesini talep ettiğimde tekrardan başa döndük ve arızalarla ilgili iç tesisat sorunu olduğundan fatura birimi gerekli indirim talebimi reddetti. Sorun kendilerinde olmasına rağmen halen gerekli fatura düşümü sağlanmamakta.,Fatura ve Ödeme Şikayetleri
Vodafone müşterisi olarak 30 gündür Türk Telekom ile irtibat kuramıyorum. Numarayı taşıdıktan sonra sorun başladı. Mağduriyetimin giderilmesini talep ediyorum.,Müşteri Hizmetleri Şikayetleri
Prime İspark ile ilgili ciddi sorunlar yaşıyorum ve bu konuda yardım alamıyorum. Sorunun bir an önce çözülmesini bekliyorum.,Ürün ve Hizmet Spesifik Şikayetler
Yeni taşındıgım yere ev interneti taşımaya calışmama rağmen turk telekom sırketı bunu bır turlu basaramadı. Ben de en sonunda ınternetı ve ev telefonunu kapatmak ve gereklı ıslemlerı yapmak ıcın bolge ofısıne gıdıp ıptal basvurusunda bulundum. Ofısteki yetkili benden belgeleri alıp sıze 3-5 gun ıcınde haber verecegız demesıne ragmen 10 gunudur kımsenın aradıgı yok. Musteri temsilcisini aradıgımda bana hat iptal basvurunuz yok diye cevap veriyor. Bunun nasıl oldugunu da bana acıklayamıyorlar. Kımse arayıp bılgı vermıyor. Çok ılgısız bır fırma. Sureklı sıkayet alması bunun en ıyı gostergesıdır. Kımse turk telekom kullanmasın tavsiyem.,Müşteri Hizmetleri Şikayetleri
"Size kazandıracağı avantajların yanında ne gibi dezavantajı var iyice öğrenin, mümkünse siz de ses kaydı yapın. 50 gb kotalı ttnet aboneliğimi 100 gb'a çıkarmak için beni aradılar. Yanında ücretsiz modem vereceklerini ve avantajlarını bir bir anlattılar. Ne var ki dezavantajlarından en ufak bir bilgi vermediler. Modem kargo ile eve geldi. Yanında da imzalanması gereken evrak. İmzalayıp gönderdik ve ne olduysa ondan sonra oldu. Evrak ellerine 1 haftada (6 gün) ulaştı. Bu süre zarfında interneti kestiler ve hizmet alamadık. Müşteri temsilcisi evrakın ulaşmasından sonra 2 gün ile 2 hafta içinde hizmeti açacaklarını söyledi. Kota yükseltmek için toplamda 3 hafta internet hizmeti alamayacağım ama faturam kesilecek. Avantajlarından bahsederken oluşacak mağduriyetten bahsetmeyen, her konuşmada en iyi biziz, herkes bizim altyapımızı kullanıyor hikayesini okuyan ttnet'e bu saçmalık çok yakıştı tebrikler. Dün itibariyle 2 haftam doldu ama ne arayan var ne de internetim açıldı.",Abonelik ve İşlem Şikayetleri
3 yıldır tivibu üyesiyim. 3 yıl boyunca neredeyse her hafta 1 kez ekranın donması ve yayının gitmesi nedeniyle defalarca dekoderin fişini çekip tekrar takıp yayın başlatmak zorunda kaldık. Dekoder 5 kez değişti sorun giderilemedi. Son 1 aydır bu arıza günlük birkaç kez tekrarladı. Müşteri hizmetlerini defalarca aradık. İlgisiz görevliler zaten çok bilgili değiller. Son 2 haftadır da 4 kez aramamıza rağmen kimse ilgilenmedi. Artık üyeliği iptal etmeye karar verdik. Kimseye hiçbir şekilde tavsiye etmiyorum. Çok sorun çıkaran ve zaten çok ayrıcalığı olmayan bu kurum üyelere ilgisiz ve yetersiz donanıma sahip.,Fatura ve Ödeme Şikayetleri
Vodafone farurali hat kullaniyorum. Tarifem 35 tl. Tarifemde 6 gb internet mevcut. 6 gb kullandiktan sonra ek paket geliyor ama ben ek paket almak istemiyorum ve ayrica ek paketi kullanmadigim halde ücret veriyorum tarife haric. Ek paktimin kapatlmasini istiyorum. Müşteri hizmetlerini aradim bir şey yapamayız dediler bu nasil iştir böyle. Bu konuya bir cozum getirin.,Teknik Şikayetler
Annemin hattında 26 TL olan fatura 140 TL'ye çıktı mobil ödeme aktif görünüyormuş ama kapattık. Sorunun çözülmesini bekliyorum.,Ürün ve Hizmet Spesifik Şikayetler
Ek tarife alamıyorum müşteri hizmetleri bu konuda hiç yardımcı olmuyor.,Fatura ve Ödeme Şikayetleri
Türk Telekom interneti bağlattığıma bin pişman oldum teşekkür ederim. 1 haftadır interneti kullanamıyorum. İnterneti bağlatalı iki hafta oldu bu üçüncü arızası. Hizmet kaliteniz harika yani. Aradığımızda da müşteri temsilcileri o kadar ilgileniyor ki hatta Adem diye bir arkadaş var yüzümüze telefon bile kapatıyor. Ben Türk Telekom kadar kötü bir firma daha görmedim. Bir de her aradğımda internette arızanız yok deniliyor. He bir de arıza kaydından sonra mesaj atılıyor sizi aradık ulaşamadık bu numarayı arayın. Böyle bir sistemi de ilk defa sizde gördüm. Müşteri hizmetlerinde 48 dk bekledim ve dayanamadım kapattım artık. Bu şikayetim de işe yaramayacak biliyorum artık siz doymuşsunuz paraya ama mecbur yapıyorum. Mağduriyetimin giderilmesini istiyorum artık.,Teknik Şikayetler
"Kırklareli Pınarhisar ilçesi Kaynarca beldesinde birçok noktada şebeke çekmiyor. 4bucakG tam bir yalan. 3G de yok. Müşteri hizmetleri ile defalarca görüştüm. Ölçüme geldiklerini, sorun olmadığını ben aradığımda söylediler. Gerekli çalışma yapıldı dediler. Bir değişiklik olmadığını söyledim. Tekrar ölçüm muhabbeti yaptılar. Ölçüme gelip müdahalede bulunmadıkları ortaya çıktı. Baz istasyonları ile ilgilenen biri beni aradı. Adresi istedi ölçüm için. Randevulaştık. Bekledim yine gelmediler. Bir daha dönüş de yapmadılar. Yaz aylarında kullandığım bu adreste evde iken ne tlf ne de internet var. İnanın tam sekiz yıldır da Vodafone böyle. Şirket hattı olduğundan mecburiyetten kullanıyorum.",Fatura ve Ödeme Şikayetleri
"Superonline internet cayma bedeli 580 tl? Caymadan önce ısrarla bedeli sormama rağmen asla söylemezken caydıktan sonra söylediklerini iddia edip bu faturayı yolluyorlar, var olduğunu söyledikleri ses kaydını da dinlemek istiyoruz.",Müşteri Hizmetleri Şikayetleri
6GB internet hediyem hesabıma yansımadı. Bu hediyenin bir an önce yüklenmesini bekliyorum.,Ürün ve Hizmet Spesifik Şikayetler
Vodafone Net sürekli bağlantı hatası veriyor ve internete girememekteydim. Sürekli müşteri hizmetlerini aramama rağmen kimse ilgilenmedi. İnterneti dondurdum daha sonra işim gereği yer değiştirdim nakil yaptırdım sonra tekrar açtım sorunlar hep devam etti. Taahhüt bedelini ödeyerek kapattım. Şimdi başka bir operatör aramaktayım. Tüm haklarım haram olsun Vodafone Net'e. Çevremdeki herkese Vodafone net'in ne kadar kalitesiz olduğunu ve kesinlikle düşünmemeleri gerektiğini hayatım boyunca herkese anlatacağıma yemin ettim.,Teknik Şikayetler
"Merhaba, şirket faturalarımı vodafone'dan türk telekom'un ücretsiz 2 ay kampanyasına taşıdım fakat hatlarda sorun oldugu ve çalışmadığı için tekrar türkcell'e taşıdım, türk telekom firması hiç çalışmayan hatlar için 2000 tl fatura çıkartmış (satış yapan arkadaş 2 ay söylemişti fakat 2 fatura dönemi olduğunu söylememişti) itiraz etmeme ragmen yapılacak herhangi bi işlem olmadığı bilgisi aldım. Teknik sorun sebebi ile hatlar hiç bana gelmedi ve aktif olmamıştır.",Fatura ve Ödeme Şikayetleri
Söz verdiği randevuya gelmiyorlar. Bu kadar uzun süre beklemek kabul edilemez!,Ürün ve Hizmet Spesifik Şikayetler
"60 tl'lik sinirsiz internet pat diye 100 tl'lik bir tutara donusuyor. Turk telekom'a kimlik bilgilerimdeki degisiklik icin dilekce yazip teslim ettim, yıllar oldu, hala bilgilerim degismemis. Gidip bir daha degisiklik icin yine dilekce yazdim yine yillar gecti ustunden yine degismemis. Faturayla ilgili sikinti icin ariyorum musteri temsilcisini, kimlik bilgilerim dogrulanmiyor bir turlu. 20 yillik bina numarama yanlis diyolar, ustelik aylardir evime fatura dahi gelmiyor. Son fatura tutarimi soruyor, elimde dekontum soyluyorum yanlis diyor. Gercekten isini yapamayan, orada yardimci olmak icin oturup yardimci olamayan, konustugu anlasilmayan bir suru eleman var ve boyle bir kuruma yakismiyor. Zaten ciddi hiz sikintisi yasiyorum ve en yakin zamanda hem sabit numarami hem internetimi derhal kapatacağım. Hizmet sifir.",Abonelik ve İşlem Şikayetleri
Net internet verdiği vaatleri yerine getirmedi ve beni mağdur etti. Söz konusu hizmetin bir an önce düzeltilmesini bekliyorum!,Teknik Şikayetler
"Taahhüt olmadığı halde taahhüt bedeli çıkaran tek firma sizsiniz ve hala yardımcı olacak tek bir yetkili bile yok, yazıklar olsun. Sizi sosyal medya ve internet ortamında her yere hatta cumhurbaşkanlığına bile şikayet edeceğim.",Fatura ve Ödeme Şikayetleri
Yanlış bilgilendirme yapılıyor ve bu yüzden faturalarımda hatalar oluşuyor. Doğru bilgi ve şeffaflık talep ediyorum.,Müşteri Hizmetleri Şikayetleri
Adres değişikliği nedeniyle yaklaşık 1 yıldır kullandığım Turkcell Superonline fiberi yeni adresime naklini istedim. Fakat yeni adresimde fiber olmadığı için adsl olarak devam edebileceğimi ve fiber abonesi olurken verdiğim 24 aylık taahhüdün baştan başlaması gerektiğini söylediler.,Fatura ve Ödeme Şikayetleri
Paketim neden yüklenmedi? Paketimle ilgili yaşadığım sorunları acilen çözmenizi rica ediyorum.,Paket ve Kampanya Şikayetleri
"İki yıldır Turkcell süperonline kullanıyorum kesintisiz bağlantı kurduğum günü hatırlamıyorum. Sozlesmem bitti iptal ettirmek istedim müşteri hizmetleri ile görüştüm bağlantı sorununuzu çözdük, bundan sonra baglantida kopmalar yasamayacaksiniz dediler ve tekrar sözleme yaptık iki hafta önce fakat sorunlar hâlâ devam ediyor. Müşteri hiz. bağlanıyorum iptal ettirmek istiyorum diyorum iptal birimine bir türlü baglanmiyor. Tekrar sözleşme yaptığım için çok pişmanım ama en kısa sürede bayisine gidip iptal ettirecegim. Tabi simdi benden haksız yere cayma bedeli isteyecekler haksız diyorum çünkü keyfi değil iptal ettirme sebebim. Sürekli kopmalar yaşadığım için ki her 15 dk'ya bir bağlantı kopuyor işlerimi halledemez oldum artık. Bir daha da kesinlikle turkcell superonline kullanmak istemeyecegim kimseye de tavsiye etmiyorum.",Teknik Şikayetler
25 Temmuz 2016 tarihinde nakil başvurusu yapmama rağmen 2 (iki) ay boyunca servis hizmeti verilmediği için mecburen iptal başvurusu yapmak zorunda kaldığım 701** hesap ve 253** hizmet nolu tivibu aboneliğimden iptal başvurusu yaptığım için 260 tl ceza kesileceğini öğrendim. Mağdur taraf olduğum için gereğinin ona göre değerlendirilmesini ve tarafıma telefon ile bilgi verilmesini istiyorum.,Abonelik ve İşlem Şikayetleri
Turkcell; Yeni aldığım General Mobile telefonun şarj sorunu çıktı. Bayi servise yönlendirdi ama müşteri memnuniyeti yok. Telefonu iade etmek istiyorum.,Müşteri Hizmetleri Şikayetleri
5 aydır superonline internet paketini kullanıyorum ve neredeyse 4-5 kere internet bağlantım gitti. En son bağlantım koptuğundan beri 7 gün geçmesine rağmen hala çare bulamadılar. Hizmet kalitesi çok kötü olmasına rağmen taahhütten doğacak masrafları tarafımdan karşılamak istiyorlar. Taahhüt için bu firmadan uzak durulmasını şiddetle öneririm.,Fatura ve Ödeme Şikayetleri
1 ay önce Superonline'dan arandım ve müşteri memnuniyeti kapsamında üyelerine bedava Tp link (ağ genişletici) cihaz verdiklerini söylediler. Ben de 2 kez ücretsiz bir hizmet mi diye sordum evet dediler. Hatta benim böyle bir talebim yok dememe rağmen 'zaten kampanyamız dahilinde ücretsiz' dediler. Sonra da 2 adet Tp-Link cihazını hemen kurdular. Bana da teslim tutanağı diye kağıtları imzalattılar. 1 ay sonra gelen faturada 427 tl tp link cihaz bedeli olarak kesildiğini görünce şok oldum. Müşteri hiz. imzaladığım kağıtlarda bedelin yazdığını bu yüzden ödemek zorunda olduğunuzu söylediler. Ben de o zaman bana bunu satan bayinizin konuşma kayıtlarını inceleyin 2 kez sormama rağmen ücretsizdir sözlerini göreceksiniz deyince öyle bir yetkimiz yok dediler. Hatta madem beni bilgilendirdiyseler neden faturayı ilk gördüğümde şok olayım dedim. Kesinlikle Turkcell'in marka değerine yakışmadı. Bir link cihazı için insanları kaybetmeye değmez bence. İade etmek istiyorum.,Fatura ve Ödeme Şikayetleri
"02 ocak 2017'de nakil için başvurduğum modemlerini teslim ettiğim internet hattım taşındığım bölgede internet hizmetleri olmadığı için nakli yapılmadı. Buna rağmen faturalar gelmeye devam etti, taşındığım adrese biri taşınmış onun internetini hizmet almasını bahane ederek siz kullanıyorsunuz deyip hiç bir şeyden anlamayan müşteri hizmetleri elemanlarıyla uğraşmaktan bıktım, iletişim şirketi olarak geçinen bir şirket Konya il müdürlüğü ile bile iletişime geçmekten aciz bir şirket benim psikolojimi bozdu, yazıklar olsun böyle şirkete bıktım, siz siz olun ttnet kullanmayın tavsiyem.",Müşteri Hizmetleri Şikayetleri
